id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
31127,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Dress
59974,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & White Dress
34473,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Van Heusen Woman Navy Blue Dress
59975,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & Purple Dress
59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014.0,Casual,Avirate Black & Purple Dress
18735,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Arrow Woman Rima Purple Dress
41140,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Allen Solly Woman White Dress
40430,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Tonga Women Grey Dress
37929,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Mineral Women Pink Dress
59990,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Avirate Pink Dress
57049,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black A-Line Dress
6870,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women's Pink Dress
43625,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Vero Moda Women Black Printed Shift Dress
41571,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,AND Women Red Dress
59972,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress
7306,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,UCB Women's Sleeveless Off White Dress
51465,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Tonga Women Teal Dress
59969,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress
59795,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,United Colors of Benetton Women Blue Dress
25503,Girls,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Doodle Kids Girls Polka Dot Black Dress
26927,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress
34015,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Dress
34586,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
57999,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Latin Quarters Women Brown Dress
57048,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Blue & Black Dress
51457,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Black Dress
39235,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Peach Crepe Front Zipper Dress Dress
44560,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
35664,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Sandals
2805,Men,Footwear,Sandal,Sandals,Black,Fall,2009.0,Casual,iD Men Casual Leather/Felt Charcoal Sandal
5611,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Grey Floater
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Strappy Black Floater
4108,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Fila Men Aruba Navy Grey Sandal
33662,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Caesar Cross Black Sandals
16177,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Men Leather Black Sandals
59311,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Gliders Men Black Sandals
29239,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ADIDAS Men Pural Black Sandals
22883,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals
13122,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals
47170,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Sandals
15889,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Pink Sandals
57505,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals
17816,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men  Brown Sandal
57940,Men,Footwear,Sandal,Sandals,Grey,Spring,2012.0,Casual,Clarks Men Grey Sandals
15890,Girls,Footwear,Sandal,Sandals,Pink,Spring,2013.0,Casual,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals
3577,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Black Alumin Sandal
57507,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals
43545,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Sandals
39961,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Madly Sandals
17961,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Puma Men Scuba Grey Slipper
35523,Girls,Footwear,Sandal,Sandals,Purple,Summer,2012.0,Casual,Enroute Teens Purple Sandals
22894,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Woodland Men Camel Casual Sandals
17051,Men,Footwear,Sandal,Sandals,Tan,Spring,2013.0,Casual,Gas Men Venice Slipper
5296,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Men Black Floater
17053,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Newport Slipper
50776,Men,Footwear,Sandal,Sandals,Brown,Winter,2013.0,Casual,Clarks Men Brown Leather Sandals
45578,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Arrow Men Brown Sandals
6403,Men,Footwear,Sandal,Sandals,Grey,Summer,2011.0,Casual,Lotto Men Quick Sports Grey Floater
15868,Unisex,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Brown Sandals
16115,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2011.0,Casual,Numero Uno Men Casual Navy Blue Slipper
44535,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
36421,Men,Footwear,Sandal,Sandals,Grey,Spring,2013.0,Casual,Spinn Men Aura Grey Sandals
6130,Unisex,Footwear,Sandal,Sandals,Green,Summer,2011.0,Casual,Puma Unisex Scuba Black Green Floater
33646,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Ridge Black Sandals
22487,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Onix Casual Sandals
39285,Men,Footwear,Sandal,Sandals,Black,Summer,2018.0,Casual,Red Chief Men Black Sandals
39818,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals
22248,Men,Footwear,Sandal,Sandals,Green,Fall,2012.0,Casual,ID Men Green Casual Sandals
36687,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Spalding Men Grey And  Navy Blue Sandals
22888,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Sandals
29242,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,ADIDAS Men Zephyral Black Sandals
12720,Unisex,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Unisex Casual Black Sandals
16969,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Coupe Black Sandal
3504,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,ADIDAS Men Spry Wine Black Sandal
7371,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Light Brown Floater
44447,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Gliders Men Black Fighter Sandals
47096,Boys,Footwear,Sandal,Sandals,Red,Fall,2012.0,Casual,Marvel Boys Red Sandals
16981,Men,Footwear,Sandal,Sandals,Blue,Spring,2012.0,Casual,Puma Men Arizona Blue Slipper
44532,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
39958,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Deeply Sandals
16120,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,Numero Uno Men Casual White Slipper
15071,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandals
21095,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Clarks Men Vine Call Brown Sandal
43957,Women,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Puma Women Grey Techno Ind Sandals
47115,Boys,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,Marvel Boys Blue Slippers
39813,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Red Tape Men Brown Sandals
44544,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
44568,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
9019,Men,Footwear,Sandal,Sandals,Brown,Winter,2011.0,Casual,Buckaroo Men Mar Brown Sandals
40308,Unisex,Footwear,Sandal,Sandals,Green,Winter,2013.0,Casual,Warner Bros Kids Green sandals
22882,Men,Footwear,Sandal,Sandals,Olive,Winter,2015.0,Casual,Woodland Men Olive Casual Sandals
47222,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals
33660,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Sting II Black Sandals
41869,Men,Footwear,Sandal,Sandals,Yellow,Fall,2015.0,Casual,Estd. 1977 Men Yellow & Brown Sandals
35643,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals
46845,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Barbie Pink Girls Slippers
45577,Men,Footwear,Sandal,Sandals,Black,Summer,2010.0,Casual,Arrow Men Black Sandals
46094,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Climacool Cayoosh Sandals
24686,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lee Cooper Men Classic Black Sandals
34522,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals
47175,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
47178,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
6366,Unisex,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Crocs Kids Unisex Basic Clog Khaki Floater
16239,Unisex,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Crocs Beach Unisex Pink Sandal
11942,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals
4628,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Terra Lea Brown Sandal
7966,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Casual Black Floater
11963,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandals
35543,Girls,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Teens Black Sandals
18401,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Skechers Men USA Brown Sandals
23675,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Sandals
15851,Unisex,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Red Sandals
44522,Men,Footwear,Sandal,Sandals,White,Fall,2012.0,Casual,Coolers Men White Sandals
47493,Unisex,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Footfun Kids Unisex Grey Sandals
22893,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Sandals
6408,Men,Footwear,Sandal,Sandals,Beige,Summer,2011.0,Casual,Lotto Men Cross Beige Floater
35644,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,U.S. Polo Assn. Men Black Sandals
13904,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Nike Men Straprunner Grey Sandals
59323,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Gliders Men Black Sandals
35554,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals
41873,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals
12961,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,ADIDAS Men Casual Brown Sandals
15888,Girls,Footwear,Sandal,Sandals,Green,Fall,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Green Sandals
22891,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Sandals
39284,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals
39815,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Black Sandals
22171,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Timberland Men Brown Sandals
41864,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals
47179,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals
28333,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals
22250,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,ID Men Brown Casual Sandal
17976,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Hopper Black Sandal
6407,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Cross Black Floater
41880,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals
15068,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Ganuchi Men Black Sandal
44523,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
5599,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Sports,Reebok Men's Trail Surpant Black Orange Shoe
35648,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals
6145,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Unisex K9 Black Green Floater
11917,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Franco Leone Men Casual Brown Sandals
39740,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Arrow Men Brown Sandals
2213,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Puma Men Brown Sandal
35537,Girls,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Kids Girls Black Sandals
42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals
15864,Unisex,Footwear,Sandal,Sandals,Navy Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals
28325,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Sandals
41458,Men,Footwear,Sandal,Sandals,Grey,Summer,2013.0,Casual,Lee Cooper Men Grey Sandals
26706,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,Nike Men Bennasi Solarsift White Sandals
4648,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Neo Feather Brown Sandal
16111,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Numero Uno Men Casual Brown Slipper
11946,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Casual Brown Sandals
44539,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
44443,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Gliders Men Black & Brown Volant Sandals
44563,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
15857,Unisex,Footwear,Sandal,Sandals,Blue,Spring,2013.0,Casual,Warner Bros Kids Unisex LT Blug Clog Blue Sandals
25492,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals
17047,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Santa Monica Slipper
16973,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,Puma Men Cooper Black Sandal
44520,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Coolers Men Khaki Sandals
41875,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals
26707,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Black Mikumi Sandals
28324,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals
24476,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Crocs Men Brown Yukon Sandals
4110,Men,Footwear,Sandal,Sandals,Green,Summer,2011.0,Casual,Fila Men Obsidian Olive Sandal
15070,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandal
6729,Men,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Brown Sandal
35699,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Deschutz Black Sandals
12866,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,Lee Cooper Men Casual Black Slippers
9212,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Apex Black Floaters
23895,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Fila Men Corvette Olive Sandals
3583,Men,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,ADIDAS Men's Blue White Flip Flop
9101,Men,Footwear,Sandal,Sandals,Black,Winter,2011.0,Casual,Buckaroo Men Luz Black Sandals
47231,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Slippers
44521,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
16162,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Enroute Men Leather Black Sandals
39286,Men,Footwear,Sandal,Sandals,Tan,Summer,2018.0,Casual,Red Chief Men Tan Sandals
32517,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Sandals
50728,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals
5288,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Floater
2220,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Carbon Black Sandal
18493,Men,Footwear,Sandal,Sandals,Multi,Fall,2011.0,Casual,Puma Men Duncan Multi Slipper
9718,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Hush Puppies Men Walsh Brown Sandals
35555,Girls,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Enroute Teens Red Sandals
41867,Men,Footwear,Sandal,Sandals,Red,Summer,2016.0,Casual,Estd. 1977 Men Red & Brown Sandals
35504,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Bata Men Hummer-p Olive Sandals
8752,Unisex,Footwear,Sandal,Sandals,Purple,Fall,2015.0,Casual,Crocs Kids Band Club Purple Floater
3836,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Crocs Men Santa Cruz Clog Espresso Brown Sandal
47112,Boys,Footwear,Sandal,Sandals,Red,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs
50734,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals
9705,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Formal,Hush Puppies Men Decent Brown Sandals
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015.0,Casual,Estd. 1977 Men Beige & Green Sandals
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Lee Cooper Men Grey Sandals
34083,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Clarks Men Atl Three Ebony Leather Brown Sandals
47218,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals
2233,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Casual,Puma Men Carbon Sandal
15862,Unisex,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD Face Sandal Blue Sandals
2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Puma Men Trek Navy Blue Floater
47118,Boys,Footwear,Sandal,Sandals,Red,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs
39816,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals
15367,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals
26543,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & Yellow Sandals
35562,Girls,Footwear,Sandal,Sandals,White,Summer,2012.0,Casual,Enroute Teens White Sandals
35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Enroute Teens Brown Sandals
33649,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Stride Black Sandals
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal
40306,Unisex,Footwear,Sandal,Sandals,White,Winter,2013.0,Casual,Warner Bros Unisex White Kids sandals
11935,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Casual Black Slipper
4447,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Extra Wilderness Black Orange Sandal
13973,Men,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Puma Men Tropi Cat Green Slippers
35166,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers by Liberty Men Brown Sandals
6396,Men,Footwear,Sandal,Sandals,Beige,Summer,2011.0,Casual,Lotto Men Revenge 02 Beige Grey Floater
7970,Unisex,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Fila Unisex Aqua Gripparre Brown Sandals
2802,Men,Footwear,Sandal,Sandals,Multi,Fall,2009.0,Casual,iD Men Casual Leather Tmber Sandal
17044,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gas Men Aventura Sandal
32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Franco Leone Men Brown Sandals
23900,Unisex,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Fila Unisex Wiser Black Sandals
15253,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M White Slippers
39820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals
35592,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2013.0,Casual,Gliders Men Navy Blue Sandals
11941,Men,Footwear,Sandal,Sandals,Tan,Fall,2011.0,Casual,Ganuchi Men Casual Tan Sandals
39823,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals
33655,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Red Zeus Sandals
19770,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,ADIDAS Men Feather Black Sandals
2224,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Puma Men's Trek Olive Green Sandal
2636,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Carlton London Men Brown Strapped Sandal
18497,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Future Cat Black Slipper
35165,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Coolers Men Black Sandals
44553,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
33688,Men,Footwear,Sandal,Sandals,White,Winter,2012.0,Casual,Cobblerz Men White Sandals
23297,Men,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,Lotto Men Zeus Red Sandal
19900,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Hermes Black Sandal
47232,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals
35647,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals
59349,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Gliders Men Brown Sandals
18498,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Gypse-II Black Sandals
43546,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Woodland Men Black Sandals
57503,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals
41876,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Beige & Black Sandals
6405,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lotto Men Cross Brown Floater
5616,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Comanche Brown Floater
22890,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Woodland Men Olive Casual Sandals
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals
44824,Men,Footwear,Sandal,Sandals,Tan,Winter,2013.0,Casual,Clarks Men Tan Brown Leather Sandals
47224,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Slippers
11943,Men,Footwear,Sandal,Sandals,Brown,Winter,2012.0,Casual,Ganuchi Men Brown Sandals
35558,Girls,Footwear,Sandal,Sandals,Silver,Summer,2012.0,Casual,Enroute Teens Silver Sandals
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Black Sandal
38787,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Woodland Men Brown Sandals
39737,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Arrow Men Black Sandals
18670,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Fila Men Cavander Black Sandals
26546,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & Red Sandals
35561,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals
